ID,MONTHS_BALANCE,STATUS
5000544,-14,X
5000544,-13,0
5000544,-12,C
5000544,-11,C
5000544,-10,C
5000544,-9,C
5000544,-8,C
5000544,-7,X
5000544,-6,C
5000544,-5,C
5000544,-4,0
5000544,-3,X
5000544,-2,C
5000544,-1,C
5000544,0,0
5000545,-10,0
5000545,-9,0
5000545,-8,0
5000545,-7,C
5000545,-6,C
5000545,-5,C
5000545,-4,C
5000545,-3,C
5000545,-2,C
5000545,-1,0
5000545,0,C
5000546,-28,X
5000546,-27,X
5000546,-26,0
5000546,-25,0
5000546,-24,C
5000546,-23,0
5000546,-22,C
5000546,-21,X
5000546,-20,C
5000546,-19,X
5000546,-18,X
5000546,-17,X
5000546,-16,X
5000546,-15,C
5000546,-14,C
5000546,-13,0
5000546,-12,C
5000546,-11,C
5000546,-10,X
5000546,-9,0
5000546,-8,C
5000546,-7,X
5000546,-6,C
5000546,-5,C
5000546,-4,C
5000546,-3,X
5000546,-2,0
5000546,-1,C
5000546,0,0
5000547,-8,C
5000547,-7,0
5000547,-6,0
5000547,-5,0
5000547,-4,1
5000547,-3,C
5000547,-2,X
5000547,-1,0
5000547,0,X
5000548,-30,0
5000548,-29,0
5000548,-28,0
5000548,-27,C
5000548,-26,0
5000548,-25,X
5000548,-24,X
5000548,-23,X
5000548,-22,C
5000548,-21,C
5000548,-20,0
5000548,-19,C
5000548,-18,C
5000548,-17,C
5000548,-16,C
5000548,-15,X
5000548,-14,1
5000548,-13,C
5000548,-12,0
5000548,-11,0
5000548,-10,X
5000548,-9,C
5000548,-8,X
5000548,-7,0
5000548,-6,C
5000548,-5,X
5000548,-4,0
5000548,-3,0
5000548,-2,X
5000548,-1,0
5000548,0,C
5000549,-17,C
5000549,-16,C
5000549,-15,0
5000549,-14,C
5000549,-13,X
5000549,-12,C
5000549,-11,C
5000549,-10,0
5000549,-9,C
5000549,-8,X
5000549,-7,C
5000549,-6,C
5000549,-5,0
5000549,-4,X
5000549,-3,0
5000549,-2,0
5000549,-1,0
5000549,0,0
5000550,-5,X
5000550,-4,0
5000550,-3,C
5000550,-2,0
5000550,-1,0
5000550,0,0
5000551,-1,C
5000551,0,0
5000552,-4,C
5000552,-3,X
5000552,-2,C
5000552,-1,C
5000552,0,C
5000553,-5,0
5000553,-4,0
5000553,-3,5
5000553,-2,0
5000553,-1,0
5000553,0,0
5000554,-30,0
5000554,-29,C
5000554,-28,C
5000554,-27,C
5000554,-26,0
5000554,-25,3
5000554,-24,1
5000554,-23,5
5000554,-22,3
5000554,-21,0
5000554,-20,0
5000554,-19,1
5000554,-18,C
5000554,-17,1
5000554,-16,0
5000554,-15,1
5000554,-14,0
5000554,-13,0
5000554,-12,1
5000554,-11,0
5000554,-10,C
5000554,-9,1
5000554,-8,0
5000554,-7,2
5000554,-6,C
5000554,-5,1
5000554,-4,0
5000554,-3,C
5000554,-2,0
5000554,-1,1
5000554,0,0
5000555,-19,0
5000555,-18,X
5000555,-17,C
5000555,-16,C
5000555,-15,X
5000555,-14,C
5000555,-13,C
5000555,-12,0
5000555,-11,C
5000555,-10,C
5000555,-9,X
5000555,-8,X
5000555,-7,C
5000555,-6,0
5000555,-5,X
5000555,-4,X
5000555,-3,C
5000555,-2,0
5000555,-1,C
5000555,0,X
5000556,-31,X
5000556,-30,C
5000556,-29,0
5000556,-28,0
5000556,-27,C
5000556,-26,C
5000556,-25,X
5000556,-24,0
5000556,-23,C
5000556,-22,C
5000556,-21,C
5000556,-20,C
5000556,-19,C
5000556,-18,C
5000556,-17,C
5000556,-16,C
5000556,-15,X
5000556,-14,X
5000556,-13,C
5000556,-12,0
5000556,-11,C
5000556,-10,C
5000556,-9,0
5000556,-8,0
5000556,-7,0
5000556,-6,C
5000556,-5,C
5000556,-4,X
5000556,-3,C
5000556,-2,C
5000556,-1,X
5000556,0,C
5000557,-3,X
5000557,-2,X
5000557,-1,C
5000557,0,C
5000558,-8,C
5000558,-7,2
5000558,-6,0
5000558,-5,0
5000558,-4,0
5000558,-3,0
5000558,-2,0
5000558,-1,0
5000558,0,1
5000559,-26,0
5000559,-25,X
5000559,-24,0
5000559,-23,C
5000559,-22,C
5000559,-21,C
5000559,-20,C
5000559,-19,X
5000559,-18,C
5000559,-17,C
5000559,-16,C
5000559,-15,0
5000559,-14,X
5000559,-13,X
5000559,-12,C
5000559,-11,C
5000559,-10,C
5000559,-9,C
5000559,-8,C
5000559,-7,C
5000559,-6,X
5000559,-5,1
5000559,-4,C
5000559,-3,0
5000559,-2,C
5000559,-1,X
5000559,0,X
5000560,-28,C
5000560,-27,X
5000560,-26,C
5000560,-25,C
5000560,-24,X
5000560,-23,0
5000560,-22,C
5000560,-21,X
5000560,-20,C
5000560,-19,C
5000560,-18,C
5000560,-17,X
5000560,-16,C
5000560,-15,C
5000560,-14,C
5000560,-13,0
5000560,-12,0
5000560,-11,C
5000560,-10,C
5000560,-9,0
5000560,-8,C
5000560,-7,C
5000560,-6,C
5000560,-5,0
5000560,-4,0
5000560,-3,C
5000560,-2,C
5000560,-1,0
5000560,0,C
5000561,-13,C
5000561,-12,0
5000561,-11,0
5000561,-10,X
5000561,-9,C
5000561,-8,C
5000561,-7,C
5000561,-6,C
5000561,-5,0
5000561,-4,C
5000561,-3,0
5000561,-2,0
5000561,-1,C
5000561,0,X
5000562,-30,X
5000562,-29,1
5000562,-28,0
5000562,-27,0
5000562,-26,C
5000562,-25,C
5000562,-24,C
5000562,-23,C
5000562,-22,C
5000562,-21,X
5000562,-20,X
5000562,-19,0
5000562,-18,0
5000562,-17,C
5000562,-16,0
5000562,-15,C
5000562,-14,C
5000562,-13,0
5000562,-12,C
5000562,-11,0
5000562,-10,X
5000562,-9,0
5000562,-8,1
5000562,-7,X
5000562,-6,C
5000562,-5,C
5000562,-4,C
5000562,-3,C
5000562,-2,0
5000562,-1,C
5000562,0,0
5000563,-21,C
5000563,-20,C
5000563,-19,C
5000563,-18,X
5000563,-17,C
5000563,-16,X
5000563,-15,C
5000563,-14,0
5000563,-13,0
5000563,-12,C
5000563,-11,C
5000563,-10,0
5000563,-9,0
5000563,-8,C
5000563,-7,C
5000563,-6,C
5000563,-5,C
5000563,-4,C
5000563,-3,C
5000563,-2,X
5000563,-1,C
5000563,0,C
5000564,-9,0
5000564,-8,4
5000564,-7,0
5000564,-6,0
5000564,-5,C
5000564,-4,1
5000564,-3,0
5000564,-2,1
5000564,-1,1
5000564,0,1
5000565,-20,0
5000565,-19,0
5000565,-18,0
5000565,-17,1
5000565,-16,C
5000565,-15,0
5000565,-14,0
5000565,-13,0
5000565,-12,C
5000565,-11,C
5000565,-10,C
5000565,-9,0
5000565,-8,2
5000565,-7,0
5000565,-6,0
5000565,-5,0
5000565,-4,1
5000565,-3,C
5000565,-2,C
5000565,-1,0
5000565,0,5
5000566,-26,X
5000566,-25,C
5000566,-24,C
5000566,-23,C
5000566,-22,X
5000566,-21,C
5000566,-20,C
5000566,-19,0
5000566,-18,C
5000566,-17,C
5000566,-16,0
5000566,-15,C
5000566,-14,C
5000566,-13,X
5000566,-12,0
5000566,-11,0
5000566,-10,C
5000566,-9,0
5000566,-8,0
5000566,-7,C
5000566,-6,C
5000566,-5,0
5000566,-4,C
5000566,-3,C
5000566,-2,C
5000566,-1,C
5000566,0,C
5000567,-13,C
5000567,-12,0
5000567,-11,X
5000567,-10,C
5000567,-9,C
5000567,-8,0
5000567,-7,X
5000567,-6,C
5000567,-5,C
5000567,-4,0
5000567,-3,C
5000567,-2,C
5000567,-1,0
5000567,0,C
5000568,-17,C
5000568,-16,X
5000568,-15,0
5000568,-14,0
5000568,-13,0
5000568,-12,C
5000568,-11,X
5000568,-10,C
5000568,-9,X
5000568,-8,C
5000568,-7,0
5000568,-6,X
5000568,-5,X
5000568,-4,0
5000568,-3,C
5000568,-2,C
5000568,-1,C
5000568,0,0
5000569,-29,0
5000569,-28,C
5000569,-27,C
5000569,-26,X
5000569,-25,C
5000569,-24,C
5000569,-23,0
5000569,-22,C
5000569,-21,C
5000569,-20,0
5000569,-19,0
5000569,-18,C
5000569,-17,X
5000569,-16,X
5000569,-15,X
5000569,-14,C
5000569,-13,1
5000569,-12,C
5000569,-11,X
5000569,-10,0
5000569,-9,X
5000569,-8,0
5000569,-7,C
5000569,-6,C
5000569,-5,0
5000569,-4,C
5000569,-3,0
5000569,-2,C
5000569,-1,0
5000569,0,X
5000570,-28,X
5000570,-27,C
5000570,-26,0
5000570,-25,C
5000570,-24,0
5000570,-23,0
5000570,-22,0
5000570,-21,0
5000570,-20,C
5000570,-19,C
5000570,-18,X
5000570,-17,X
5000570,-16,C
5000570,-15,C
5000570,-14,0
5000570,-13,0
5000570,-12,C
5000570,-11,C
5000570,-10,X
5000570,-9,0
5000570,-8,X
5000570,-7,0
5000570,-6,0
5000570,-5,0
5000570,-4,0
5000570,-3,0
5000570,-2,0
5000570,-1,C
5000570,0,C
5000571,-32,0
5000571,-31,0
5000571,-30,C
5000571,-29,C
5000571,-28,C
5000571,-27,C
5000571,-26,0
5000571,-25,X
5000571,-24,1
5000571,-23,C
5000571,-22,C
5000571,-21,0
5000571,-20,C
5000571,-19,C
5000571,-18,1
5000571,-17,0
5000571,-16,X
5000571,-15,X
5000571,-14,C
5000571,-13,1
5000571,-12,0
5000571,-11,C
5000571,-10,C
5000571,-9,0
5000571,-8,C
5000571,-7,0
5000571,-6,1
5000571,-5,0
5000571,-4,0
5000571,-3,C
5000571,-2,C
5000571,-1,0
5000571,0,C
5000572,-14,0
5000572,-13,C
5000572,-12,C
5000572,-11,C
5000572,-10,C
5000572,-9,0
5000572,-8,X
5000572,-7,C
5000572,-6,C
5000572,-5,1
5000572,-4,X
5000572,-3,C
5000572,-2,C
5000572,-1,C
5000572,0,C
5000573,-6,0
5000573,-5,C
5000573,-4,C
5000573,-3,0
5000573,-2,C
5000573,-1,0
5000573,0,0
5000574,-20,0
5000574,-19,0
5000574,-18,5
5000574,-17,0
5000574,-16,0
5000574,-15,3
5000574,-14,0
5000574,-13,C
5000574,-12,1
5000574,-11,C
5000574,-10,0
5000574,-9,0
5000574,-8,0
5000574,-7,5
5000574,-6,0
5000574,-5,0
5000574,-4,C
5000574,-3,1
5000574,-2,1
5000574,-1,0
5000574,0,0
5000575,-17,X
5000575,-16,0
5000575,-15,0
5000575,-14,0
5000575,-13,C
5000575,-12,0
5000575,-11,0
5000575,-10,C
5000575,-9,0
5000575,-8,C
5000575,-7,C
5000575,-6,C
5000575,-5,X
5000575,-4,X
5000575,-3,X
5000575,-2,C
5000575,-1,X
5000575,0,0
5000576,-14,0
5000576,-13,0
5000576,-12,0
5000576,-11,0
5000576,-10,C
5000576,-9,C
5000576,-8,C
5000576,-7,0
5000576,-6,C
5000576,-5,0
5000576,-4,C
5000576,-3,0
5000576,-2,C
5000576,-1,0
5000576,0,C
5000577,-15,C
5000577,-14,X
5000577,-13,C
5000577,-12,0
5000577,-11,X
5000577,-10,C
5000577,-9,C
5000577,-8,X
5000577,-7,C
5000577,-6,0
5000577,-5,0
5000577,-4,0
5000577,-3,0
5000577,-2,0
5000577,-1,X
5000577,0,C
5000578,-2,C
5000578,-1,0
5000578,0,C
5000579,-33,1
5000579,-32,1
5000579,-31,1
5000579,-30,C
5000579,-29,0
5000579,-28,0
5000579,-27,0
5000579,-26,0
5000579,-25,1
5000579,-24,C
5000579,-23,1
5000579,-22,C
5000579,-21,C
5000579,-20,0
5000579,-19,2
5000579,-18,C
5000579,-17,0
5000579,-16,1
5000579,-15,0
5000579,-14,0
5000579,-13,3
5000579,-12,0
5000579,-11,C
5000579,-10,1
5000579,-9,0
5000579,-8,C
5000579,-7,C
5000579,-6,C
5000579,-5,C
5000579,-4,0
5000579,-3,0
5000579,-2,0
5000579,-1,2
5000579,0,1
5000580,-29,0
5000580,-28,C
5000580,-27,0
5000580,-26,0
5000580,-25,X
5000580,-24,C
5000580,-23,C
5000580,-22,C
5000580,-21,X
5000580,-20,0
5000580,-19,C
5000580,-18,C
5000580,-17,X
5000580,-16,C
5000580,-15,0
5000580,-14,C
5000580,-13,0
5000580,-12,0
5000580,-11,0
5000580,-10,C
5000580,-9,C
5000580,-8,0
5000580,-7,0
5000580,-6,0
5000580,-5,C
5000580,-4,C
5000580,-3,0
5000580,-2,C
5000580,-1,C
5000580,0,C
5000581,-13,2
5000581,-12,1
5000581,-11,4
5000581,-10,0
5000581,-9,1
5000581,-8,2
5000581,-7,1
5000581,-6,4
5000581,-5,C
5000581,-4,0
5000581,-3,4
5000581,-2,0
5000581,-1,1
5000581,0,C
5000582,-18,0
5000582,-17,C
5000582,-16,2
5000582,-15,0
5000582,-14,0
5000582,-13,0
5000582,-12,C
5000582,-11,4
5000582,-10,1
5000582,-9,C
5000582,-8,0
5000582,-7,0
5000582,-6,C
5000582,-5,0
5000582,-4,1
5000582,-3,0
5000582,-2,0
5000582,-1,C
5000582,0,0
5000583,-7,C
5000583,-6,0
5000583,-5,C
5000583,-4,C
5000583,-3,X
5000583,-2,C
5000583,-1,C
5000583,0,C
5000584,-8,0
5000584,-7,0
5000584,-6,C
5000584,-5,0
5000584,-4,C
5000584,-3,C
5000584,-2,C
5000584,-1,C
5000584,0,C
5000585,-12,C
5000585,-11,X
5000585,-10,C
5000585,-9,C
5000585,-8,C
5000585,-7,C
5000585,-6,C
5000585,-5,X
5000585,-4,0
5000585,-3,C
5000585,-2,C
5000585,-1,0
5000585,0,C
5000586,-8,C
5000586,-7,C
5000586,-6,X
5000586,-5,C
5000586,-4,0
5000586,-3,X
5000586,-2,X
5000586,-1,0
5000586,0,0
5000587,-28,C
5000587,-27,C
5000587,-26,X
5000587,-25,C
5000587,-24,C
5000587,-23,C
5000587,-22,X
5000587,-21,X
5000587,-20,C
5000587,-19,C
5000587,-18,0
5000587,-17,0
5000587,-16,C
5000587,-15,0
5000587,-14,C
5000587,-13,C
5000587,-12,C
5000587,-11,0
5000587,-10,C
5000587,-9,C
5000587,-8,0
5000587,-7,X
5000587,-6,0
5000587,-5,C
5000587,-4,C
5000587,-3,1
5000587,-2,X
5000587,-1,0
5000587,0,0
5000588,-18,C
5000588,-17,0
5000588,-16,1
5000588,-15,1
5000588,-14,1
5000588,-13,1
5000588,-12,C
5000588,-11,1
5000588,-10,0
5000588,-9,0
5000588,-8,0
5000588,-7,2
5000588,-6,0
5000588,-5,1
5000588,-4,1
5000588,-3,2
5000588,-2,1
5000588,-1,C
5000588,0,2
5000589,-13,0
5000589,-12,X
5000589,-11,C
5000589,-10,0
5000589,-9,0
5000589,-8,0
5000589,-7,0
5000589,-6,C
5000589,-5,C
5000589,-4,X
5000589,-3,C
5000589,-2,C
5000589,-1,0
5000589,0,0
5000590,-18,C
5000590,-17,0
5000590,-16,C
5000590,-15,C
5000590,-14,C
5000590,-13,C
5000590,-12,0
5000590,-11,0
5000590,-10,C
5000590,-9,X
5000590,-8,0
5000590,-7,C
5000590,-6,C
5000590,-5,0
5000590,-4,X
5000590,-3,X
5000590,-2,C
5000590,-1,0
5000590,0,X
5000591,-25,0
5000591,-24,X
5000591,-23,C
5000591,-22,X
5000591,-21,X
5000591,-20,C
5000591,-19,0
5000591,-18,0
5000591,-17,C
5000591,-16,C
5000591,-15,C
5000591,-14,0
5000591,-13,C
5000591,-12,C
5000591,-11,C
5000591,-10,C
5000591,-9,C
5000591,-8,C
5000591,-7,C
5000591,-6,C
5000591,-5,0
5000591,-4,0
5000591,-3,C
5000591,-2,X
5000591,-1,X
5000591,0,C
5000592,-4,0
5000592,-3,1
5000592,-2,0
5000592,-1,0
5000592,0,0
5000593,-19,0
5000593,-18,X
5000593,-17,X
5000593,-16,C
5000593,-15,C
5000593,-14,0
5000593,-13,0
5000593,-12,C
5000593,-11,C
5000593,-10,0
5000593,-9,C
5000593,-8,C
5000593,-7,X
5000593,-6,0
5000593,-5,C
5000593,-4,0
5000593,-3,0
5000593,-2,X
5000593,-1,C
5000593,0,C
5000594,-16,X
5000594,-15,0
5000594,-14,X
5000594,-13,X
5000594,-12,X
5000594,-11,C
5000594,-10,X
5000594,-9,C
5000594,-8,C
5000594,-7,0
5000594,-6,C
5000594,-5,C
5000594,-4,C
5000594,-3,C
5000594,-2,C
5000594,-1,1
5000594,0,C
5000595,-32,C
5000595,-31,X
5000595,-30,0
5000595,-29,C
5000595,-28,C
5000595,-27,C
5000595,-26,X
5000595,-25,0
5000595,-24,C
5000595,-23,0
5000595,-22,C
5000595,-21,0
5000595,-20,C
5000595,-19,0
5000595,-18,0
5000595,-17,0
5000595,-16,C
5000595,-15,X
5000595,-14,X
5000595,-13,1
5000595,-12,C
5000595,-11,0
5000595,-10,C
5000595,-9,C
5000595,-8,C
5000595,-7,C
5000595,-6,C
5000595,-5,C
5000595,-4,C
5000595,-3,0
5000595,-2,C
5000595,-1,0
5000595,0,X
5000596,-27,C
5000596,-26,C
5000596,-25,0
5000596,-24,0
5000596,-23,C
5000596,-22,X
5000596,-21,X
5000596,-20,C
5000596,-19,X
5000596,-18,0
5000596,-17,C
5000596,-16,C
5000596,-15,C
5000596,-14,C
5000596,-13,C
5000596,-12,C
5000596,-11,X
5000596,-10,0
5000596,-9,C
5000596,-8,C
5000596,-7,0
5000596,-6,0
5000596,-5,C
5000596,-4,C
5000596,-3,0
5000596,-2,C
5000596,-1,C
5000596,0,C
5000597,-25,C
5000597,-24,X
5000597,-23,X
5000597,-22,C
5000597,-21,C
5000597,-20,0
5000597,-19,C
5000597,-18,C
5000597,-17,0
5000597,-16,C
5000597,-15,0
5000597,-14,X
5000597,-13,C
5000597,-12,C
5000597,-11,X
5000597,-10,C
5000597,-9,C
5000597,-8,0
5000597,-7,X
5000597,-6,C
5000597,-5,X
5000597,-4,X
5000597,-3,X
5000597,-2,X
5000597,-1,0
5000597,0,C
5000598,-22,C
5000598,-21,X
5000598,-20,0
5000598,-19,X
5000598,-18,0
5000598,-17,X
5000598,-16,X
5000598,-15,X
5000598,-14,C
5000598,-13,1
5000598,-12,C
5000598,-11,C
5000598,-10,C
5000598,-9,C
5000598,-8,0
5000598,-7,C
5000598,-6,0
5000598,-5,C
5000598,-4,C
5000598,-3,C
5000598,-2,X
5000598,-1,0
5000598,0,C
5000599,-12,0
5000599,-11,C
5000599,-10,0
5000599,-9,C
5000599,-8,0
5000599,-7,C
5000599,-6,0
5000599,-5,C
5000599,-4,0
5000599,-3,C
5000599,-2,X
5000599,-1,C
5000599,0,X
5000600,-31,0
5000600,-30,0
5000600,-29,1
5000600,-28,X
5000600,-27,C
5000600,-26,C
5000600,-25,0
5000600,-24,C
5000600,-23,C
5000600,-22,0
5000600,-21,C
5000600,-20,0
5000600,-19,X
5000600,-18,C
5000600,-17,C
5000600,-16,C
5000600,-15,X
5000600,-14,C
5000600,-13,C
5000600,-12,0
5000600,-11,C
5000600,-10,C
5000600,-9,C
5000600,-8,C
5000600,-7,1
5000600,-6,C
5000600,-5,C
5000600,-4,0
5000600,-3,X
5000600,-2,C
5000600,-1,0
5000600,0,0
5000601,0,C
5000602,-34,0
5000602,-33,C
5000602,-32,C
5000602,-31,C
5000602,-30,C
5000602,-29,0
5000602,-28,C
5000602,-27,C
5000602,-26,C
5000602,-25,C
5000602,-24,0
5000602,-23,0
5000602,-22,C
5000602,-21,C
5000602,-20,0
5000602,-19,X
5000602,-18,0
5000602,-17,C
5000602,-16,C
5000602,-15,0
5000602,-14,X
5000602,-13,X
5000602,-12,C
5000602,-11,X
5000602,-10,C
5000602,-9,C
5000602,-8,X
5000602,-7,X
5000602,-6,X
5000602,-5,0
5000602,-4,0
5000602,-3,X
5000602,-2,X
5000602,-1,C
5000602,0,0
5000603,-1,C
5000603,0,C
5000604,-21,X
5000604,-20,X
5000604,-19,C
5000604,-18,C
5000604,-17,X
5000604,-16,0
5000604,-15,0
5000604,-14,C
5000604,-13,C
5000604,-12,C
5000604,-11,C
5000604,-10,0
5000604,-9,0
5000604,-8,C
5000604,-7,C
5000604,-6,C
5000604,-5,0
5000604,-4,C
5000604,-3,C
5000604,-2,0
5000604,-1,0
5000604,0,0
5000605,-28,0
5000605,-27,0
5000605,-26,0
5000605,-25,1
5000605,-24,1
5000605,-23,0
5000605,-22,C
5000605,-21,0
5000605,-20,5
5000605,-19,C
5000605,-18,0
5000605,-17,1
5000605,-16,2
5000605,-15,1
5000605,-14,3
5000605,-13,1
5000605,-12,2
5000605,-11,0
5000605,-10,0
5000605,-9,2
5000605,-8,0
5000605,-7,2
5000605,-6,0
5000605,-5,0
5000605,-4,0
5000605,-3,0
5000605,-2,C
5000605,-1,C
5000605,0,2
5000606,-29,X
5000606,-28,X
5000606,-27,C
5000606,-26,X
5000606,-25,C
5000606,-24,C
5000606,-23,0
5000606,-22,X
5000606,-21,C
5000606,-20,X
5000606,-19,X
5000606,-18,X
5000606,-17,X
5000606,-16,X
5000606,-15,C
5000606,-14,C
5000606,-13,X
5000606,-12,0
5000606,-11,C
5000606,-10,C
5000606,-9,0
5000606,-8,C
5000606,-7,C
5000606,-6,C
5000606,-5,C
5000606,-4,C
5000606,-3,C
5000606,-2,0
5000606,-1,C
5000606,0,X
5000607,-19,0
5000607,-18,C
5000607,-17,C
5000607,-16,C
5000607,-15,C
5000607,-14,0
5000607,-13,X
5000607,-12,C
5000607,-11,0
5000607,-10,C
5000607,-9,X
5000607,-8,0
5000607,-7,0
5000607,-6,C
5000607,-5,X
5000607,-4,C
5000607,-3,C
5000607,-2,C
5000607,-1,0
5000607,0,C
5000608,-17,0
5000608,-16,C
5000608,-15,C
5000608,-14,X
5000608,-13,0
5000608,-12,0
5000608,-11,0
5000608,-10,C
5000608,-9,0
5000608,-8,X
5000608,-7,X
5000608,-6,0
5000608,-5,0
5000608,-4,0
5000608,-3,C
5000608,-2,C
5000608,-1,0
5000608,0,X
5000609,-11,C
5000609,-10,0
5000609,-9,0
5000609,-8,C
5000609,-7,C
5000609,-6,C
5000609,-5,0
5000609,-4,X
5000609,-3,X
5000609,-2,X
5000609,-1,C
5000609,0,C
5000610,-31,0
5000610,-30,X
5000610,-29,C
5000610,-28,C
5000610,-27,C
5000610,-26,C
5000610,-25,0
5000610,-24,0
5000610,-23,0
5000610,-22,C
5000610,-21,X
5000610,-20,C
5000610,-19,0
5000610,-18,C
5000610,-17,C
5000610,-16,X
5000610,-15,C
5000610,-14,X
5000610,-13,X
5000610,-12,0
5000610,-11,1
5000610,-10,C
5000610,-9,C
5000610,-8,0
5000610,-7,X
5000610,-6,C
5000610,-5,0
5000610,-4,C
5000610,-3,C
5000610,-2,C
5000610,-1,C
5000610,0,C
5000611,-5,1
5000611,-4,C
5000611,-3,C
5000611,-2,0
5000611,-1,3
5000611,0,0
5000612,-25,C
5000612,-24,C
5000612,-23,X
5000612,-22,X
5000612,-21,0
5000612,-20,X
5000612,-19,C
5000612,-18,C
5000612,-17,0
5000612,-16,C
5000612,-15,C
5000612,-14,C
5000612,-13,X
5000612,-12,0
5000612,-11,0
5000612,-10,C
5000612,-9,C
5000612,-8,0
5000612,-7,X
5000612,-6,C
5000612,-5,0
5000612,-4,X
5000612,-3,0
5000612,-2,X
5000612,-1,C
5000612,0,X
5000613,-23,0
5000613,-22,C
5000613,-21,0
5000613,-20,C
5000613,-19,X
5000613,-18,0
5000613,-17,C
5000613,-16,C
5000613,-15,0
5000613,-14,X
5000613,-13,X
5000613,-12,C
5000613,-11,0
5000613,-10,X
5000613,-9,C
5000613,-8,0
5000613,-7,X
5000613,-6,X
5000613,-5,0
5000613,-4,X
5000613,-3,C
5000613,-2,X
5000613,-1,0
5000613,0,X
5000614,-24,C
5000614,-23,0
5000614,-22,0
5000614,-21,C
5000614,-20,C
5000614,-19,C
5000614,-18,C
5000614,-17,X
5000614,-16,X
5000614,-15,C
5000614,-14,X
5000614,-13,0
5000614,-12,X
5000614,-11,C
5000614,-10,X
5000614,-9,X
5000614,-8,0
5000614,-7,C
5000614,-6,C
5000614,-5,X
5000614,-4,X
5000614,-3,0
5000614,-2,C
5000614,-1,X
5000614,0,C
5000615,-8,C
5000615,-7,0
5000615,-6,0
5000615,-5,2
5000615,-4,C
5000615,-3,0
5000615,-2,1
5000615,-1,0
5000615,0,0
5000616,-19,1
5000616,-18,C
5000616,-17,0
5000616,-16,0
5000616,-15,1
5000616,-14,C
5000616,-13,0
5000616,-12,0
5000616,-11,C
5000616,-10,C
5000616,-9,C
5000616,-8,X
5000616,-7,X
5000616,-6,C
5000616,-5,0
5000616,-4,C
5000616,-3,0
5000616,-2,C
5000616,-1,X
5000616,0,C
5000617,-2,X
5000617,-1,C
5000617,0,X
5000618,-14,0
5000618,-13,C
5000618,-12,C
5000618,-11,C
5000618,-10,1
5000618,-9,C
5000618,-8,0
5000618,-7,1
5000618,-6,C
5000618,-5,X
5000618,-4,0
5000618,-3,C
5000618,-2,C
5000618,-1,C
5000618,0,0
5000619,-29,0
5000619,-28,X
5000619,-27,0
5000619,-26,0
5000619,-25,0
5000619,-24,0
5000619,-23,C
5000619,-22,C
5000619,-21,C
5000619,-20,C
5000619,-19,C
5000619,-18,X
5000619,-17,C
5000619,-16,0
5000619,-15,0
5000619,-14,X
5000619,-13,C
5000619,-12,C
5000619,-11,C
5000619,-10,C
5000619,-9,0
5000619,-8,X
5000619,-7,0
5000619,-6,C
5000619,-5,C
5000619,-4,0
5000619,-3,C
5000619,-2,X
5000619,-1,0
5000619,0,C
5000620,-22,X
5000620,-21,0
5000620,-20,C
5000620,-19,X
5000620,-18,X
5000620,-17,X
5000620,-16,X
5000620,-15,X
5000620,-14,C
5000620,-13,C
5000620,-12,X
5000620,-11,C
5000620,-10,X
5000620,-9,X
5000620,-8,C
5000620,-7,X
5000620,-6,X
5000620,-5,C
5000620,-4,C
5000620,-3,0
5000620,-2,C
5000620,-1,X
5000620,0,C
5000621,0,0
5000622,-31,X
5000622,-30,X
5000622,-29,C
5000622,-28,X
5000622,-27,C
5000622,-26,X
5000622,-25,X
5000622,-24,C
5000622,-23,0
5000622,-22,C
5000622,-21,C
5000622,-20,C
5000622,-19,0
5000622,-18,X
5000622,-17,0
5000622,-16,X
5000622,-15,0
5000622,-14,C
5000622,-13,0
5000622,-12,C
5000622,-11,X
5000622,-10,C
5000622,-9,0
5000622,-8,0
5000622,-7,0
5000622,-6,C
5000622,-5,C
5000622,-4,C
5000622,-3,X
5000622,-2,0
5000622,-1,C
5000622,0,C
5000623,-1,C
5000623,0,C
5000624,-21,0
5000624,-20,0
5000624,-19,1
5000624,-18,0
5000624,-17,1
5000624,-16,1
5000624,-15,C
5000624,-14,2
5000624,-13,1
5000624,-12,1
5000624,-11,0
5000624,-10,C
5000624,-9,0
5000624,-8,3
5000624,-7,3
5000624,-6,0
5000624,-5,0
5000624,-4,1
5000624,-3,1
5000624,-2,2
5000624,-1,C
5000624,0,C
5000625,-16,0
5000625,-15,C
5000625,-14,0
5000625,-13,0
5000625,-12,0
5000625,-11,3
5000625,-10,2
5000625,-9,C
5000625,-8,0
5000625,-7,1
5000625,-6,0
5000625,-5,0
5000625,-4,1
5000625,-3,1
5000625,-2,1
5000625,-1,1
5000625,0,4
5000626,-22,C
5000626,-21,0
5000626,-20,X
5000626,-19,0
5000626,-18,X
5000626,-17,0
5000626,-16,0
5000626,-15,X
5000626,-14,C
5000626,-13,C
5000626,-12,X
5000626,-11,0
5000626,-10,X
5000626,-9,C
5000626,-8,C
5000626,-7,X
5000626,-6,X
5000626,-5,0
5000626,-4,X
5000626,-3,C
5000626,-2,X
5000626,-1,0
5000626,0,X
5000627,-28,C
5000627,-27,0
5000627,-26,0
5000627,-25,0
5000627,-24,X
5000627,-23,C
5000627,-22,C
5000627,-21,C
5000627,-20,X
5000627,-19,0
5000627,-18,C
5000627,-17,0
5000627,-16,0
5000627,-15,C
5000627,-14,0
